HowlWater +Hidden, HardRock, DoubleTime, NightCore on 1/2/2016 11:54:01 PM
Count 300: 258
Count 100: 93
Count 50: 9
Count Geki: 15
Count Katu: 40
Count Miss: 0
Total Score: 4692634
Max Combo: 526
Is fullcombo: False
Mods: Hidden, HardRock, DoubleTime, NightCore
0(0): (76.15625,159.1489) None 0
101848(11): (153.5781,125.1206) K1, K2 3.78303516938391
101874(26): (164.7109,138.3555) K1, K2 17.2945693781293
101899(25): (178.7344,154.6592) K1, K2 21.5050925119969
101923(24): (197.4844,176.9175) K1, K2 29.1031691344533
101925(2): (213.1875,196.8833) K2 25.4011918572074
101935(10): (230.4271,219.5591) None 28.4850018703752
101949(14): (260.987,250.8481) None 43.7368205034837
101975(26): (299.9713,280.9214) None 49.2359562135965
101984(9): (313.6042,288.1577) K2 15.4343670281042
101996(12): (328.3958,294.8521) K2 16.2359831811328
102005(9): (337.7708,298.8657) K1, K2 10.1980121594004
102024(19): (340.0885,296.8223) K1, K2 3.08984543430172
102050(26): (331.7813,285.1914) K1, K2 14.2929004899592
102071(21): (318.2787,270.2646) K1, K2 20.1278610293099
102099(28): (294.1901,218.5703) K1, K2 57.031218865687
102104(5): (290.8958,208.9243) K1 10.193013685177
102119(15): (282.1458,176.5513) None 33.5346641571387
102124(5): (280.8438,168.8315) None 7.82882910966401
102148(24): (270.9088,109.6079) None 60.0511310600886
102165(17): (268.6563,61.77344) K2 47.8874664886963
102174(9): (265.8698,52.56689) K2 9.61899946583913
102185(11): (262.8229,51.47559) K1, K2 3.23644419507755
102200(15): (251.1693,58.73389) K1, K2 13.7291500688141
102221(21): (229.4896,79.79834) K1, K2 30.2278106460881
102249(28): (180.401,153.5166) K1, K2 88.5667659302374
102275(26): (142.6276,228.2529) K1, K2 83.7397423874997
102285(10): (137.9792,241.8101) K1 14.3319698037828
102295(10): (136.5729,252.7671) None 11.0468788741853
102296(1): (136.5729,252.7671) None 0
102324(28): (143.2266,259.9375) None 9.78192758804254
102331(7): (145.2708,260.1353) K2 2.05375355270666
102351(20): (155.7656,260.1353) K2 10.4947967529297
102356(5): (160.3229,260.1353) K1, K2 4.55731201171875
102371(15): (173.5521,259.7104) K1, K2 13.2360096607903
102399(28): (239.0208,249.1709) K1, K2 66.3116285189071
102425(26): (285.7396,232.2227) K1, K2 49.6979601229692
102446(21): (333.9297,209.8252) K1, K2 53.1406950101505
102465(19): (368.7083,185.2524) K1 42.583744258768
102475(10): (373.9948,177.3496) K1 9.50796212073334
102475(0): (374.75,176.2144) None 0
102500(25): (370.5833,172.1934) None 6.18260545628552
102511(11): (366.4688,174.2075) K2 4.58101752800184
102523(12): (357.9922,179.3638) K2 9.92172024853286
102536(13): (344.3333,187.6914) K1, K2 15.997308460134
102549(13): (315.8438,205.8555) K1, K2 33.7873644531257
102575(26): (271.4688,233.0869) K1, K2 52.0642847420042
102596(21): (226.6771,260.9775) K1, K2 52.7653681022018
102625(29): (159.6458,316.6563) K1, K2 87.1396790228502
102631(6): (155.401,321.1606) K2 6.18926851864961
102644(13): (150.7786,326.1338) None 6.78963234271867
102650(6): (150.2969,325.7969) None 0.587805454288228
102670(20): (148.3698,324.7642) None 2.18637785830501
102682(12): (147.9661,315.6455) K2 9.12761481737985
102699(17): (146.4948,302.4985) K2 13.2290744535765
102705(6): (146.2083,298.1919) K1, K2 4.31612932009444
102725(20): (146.2865,263.2993) K1, K2 34.8926962748151
102746(21): (150.349,228.6997) K1, K2 34.8372611346092
102774(28): (169.5938,161.0239) K1, K2 70.3589205464541
102785(11): (176.2344,140.5161) K2 21.5561463490505
102798(13): (205.0104,83.30664) None 64.038896367091
102800(2): (206.612,81.01416) None 2.79652764934574
102823(23): (218.3828,64.18311) None 20.5386422204775
102835(12): (240.6094,49.41016) K2 26.6882419203572
102849(14): (253.3568,42.9209) K2 14.3040724035048
102858(9): (254.9583,43.79248) K2 1.82331077413988
102875(17): (256.6641,50.61865) K2 7.03607191210788
102885(10): (257.0938,55.00586) K1, K2 4.40820559654703
102894(9): (256.1693,62.65967) K1, K2 7.70944509876486
102896(2): (256.2083,63.53125) K1, K2 0.872450400784597
102924(28): (264.0729,102.7378) K1, K2 39.9875660776856
102950(26): (289.0208,150.9238) K1, K2 54.261296945599
102970(20): (318.1745,187.6328) K1, K2 46.8773729214894
102977(7): (342.1328,211.5244) K2 33.8350319412543
103000(23): (369.3594,234.4785) K2 35.6114889591323
103025(25): (392.276,254.0122) K2 30.1120581081157
103045(20): (402.6146,264.2441) K2 14.5457325716861
103047(2): (402.6146,264.2441) K2 0
103074(27): (405.0625,273.0845) K2 9.17304724574225
103100(26): (398.6823,277.8232) K2 7.94746229791368
103123(23): (390.6224,283.5801) K2 9.90474369062959
103126(3): (389.3854,284.3052) K1, K2 1.43385299214796
103150(24): (360.5443,295.5259) K1, K2 30.9469374531391
103175(25): (314.5547,309.3687) K1, K2 48.0277913208162
103198(23): (274.9583,316.5171) K1, K2 40.2364531309039
103200(2): (274.9583,316.5171) K1, K2 0
103217(17): (210.6875,323.7095) K2 64.6720048528365
103224(7): (196.0781,324.7935) K2 14.6495648980537
103250(26): (140.4271,329.0415) K2 55.8128977268363
103271(21): (109.9453,331.8687) K2 30.6126283896338
103278(7): (97.66666,334.2563) None 12.5086180124914
103299(21): (81.44271,336.4609) None 16.3730498790813
103325(26): (73.23959,339.2075) None 8.65071369600882
103346(21): (67.71875,342.5547) None 6.45627220019935
103364(18): (65.27084,344.3784) K2 3.0525608455787
103374(10): (65.58334,343.2285) K2 1.19160884948113
103401(27): (66.39063,338.5044) K2 4.79257211743904
103421(20): (66.46875,332.0005) K2 6.50437536066142
103446(25): (66.67709,317.4619) K1, K2 14.5400669644447
103449(3): (66.84635,313.5215) K1, K2 3.94403269873871
103468(19): (67.57552,296.7637) K1, K2 16.77366898536
103476(8): (68.59115,287.418) K1, K2 9.40072662304674
103495(19): (71.83334,259.5493) K2 28.0566750462826
103496(1): (71.83334,259.5493) K2 0
103503(7): (74.54166,244.2783) K2 15.509281572795
103524(21): (94.26823,162.6646) K2 83.9638909505466
103545(21): (107.0938,123.8462) None 40.8823116515038
103550(5): (109.8021,119.2539) None 5.33142567176365
103573(23): (124.6979,93.95605) None 29.3575558191793
103599(26): (141.9375,79.65186) None 22.4011947463311
103626(27): (149.8021,78.16504) None 8.00390384283668
103627(1): (150.1146,78.50928) K2 0.464926063237967
103646(19): (156.2083,85.5332) K2 9.29885823881775
103665(19): (162.3542,90.29395) K1, K2 7.77411611994173
103674(9): (178.6172,99.55908) K1, K2 18.7170457584592
103700(26): (218.9818,117.562) K1, K2 44.1973453594303
103711(11): (251.1042,129.105) K2 34.1334117793194
103720(9): (251.1042,129.105) K2 0
103746(26): (335.4271,139.2344) None 84.9291170858585
103750(4): (341.0651,139.5273) None 5.64560320042716
103775(25): (372.6667,141.8638) None 31.6878513502578
103796(21): (383.8646,146.1851) K2 12.0027822144996
103816(20): (382.4583,153.8755) K1, K2 7.8179194346613
103824(8): (374.6328,158.3213) K1, K2 9.00020013547772
103850(26): (349.9713,171.5342) K1, K2 27.9780273205818
103871(21): (317.9271,186.2485) K1, K2 35.2610683793637
103891(20): (259.6979,216.3804) K2 65.5634763814159
103900(9): (239.4766,226.9126) K2 22.7997515829905
103905(5): (227.9271,232.9331) None 13.0244943583836
103926(21): (187.9922,251.8809) None 44.2019752023937
103946(20): (153.3958,267.2397) None 37.8523891080838
103974(28): (134.2813,280.2402) None 23.1166103474256
103986(12): (134.2813,281.0532) K2 0.81298828125
104000(14): (134.5807,282.2031) K2 1.18824262087544
104013(13): (135.362,282.9941) K1, K2 1.1118132977993
104020(7): (136.5729,284.0049) K1, K2 1.57734551541833
104049(29): (144.1771,290.6553) K1, K2 10.1020470982014
104075(26): (153.0573,297.2178) K1, K2 11.0419389583206
104096(21): (161.3125,298.3677) K1, K2 8.33490588132835
104113(17): (170.7396,297.5034) K1, K2 9.46663293038395
104124(11): (193.3698,293.1455) K1, K2 23.0459804293257
104151(27): (233.3438,286.1143) K1, K2 40.5876661725674
104156(5): (244.2292,284.481) K2 11.0072587861243
104171(15): (266.4427,281.1851) K2 22.4566670332897
104191(20): (350.2188,265.3208) None 85.2649660586632
104199(8): (362.1979,262.4351) None 12.3217717823933
104225(26): (396.8333,254.1294) None 35.6173545546535
104245(20): (410.1927,251.0532) None 13.7089688770788
104274(29): (411.0521,249.3394) K2 1.91721396079181
104274(0): (410.7396,249.1489) K2 0
104300(26): (403.2396,243.9854) K2 9.47103553356972
104321(21): (397.263,238.4629) K2 8.13741826190436
104325(4): (396.9896,238.2065) K1, K2 0.374829021109227
104349(24): (388.8385,226.8833) K1, K2 13.9518846893977
104375(26): (382.4583,214.1904) K1, K2 14.2062151919737
104381(6): (380.0885,209.9644) K1, K2 4.84510757685936
104398(17): (372.9141,199.4614) K1, K2 12.7194836455028
104418(20): (340.8438,157.3252) K1, K2 52.9524535102689
104424(6): (331.9115,144.7422) K1, K2 15.4310692915767
104431(7): (325.8828,136.1216) K2 10.5195009313997
104451(20): (308.8255,112.2739) K2 29.3200344664962
104473(22): (290.6615,87.30566) K2 30.8762737470084
104491(18): (269.1771,60.7627) None 34.1483273819818
104499(8): (261.7422,55.26221) None 9.24841600751893
104525(26): (240.4922,40.52588) None 25.8596467597421
104546(21): (228.8776,36.20459) None 12.3924443076227
104574(28): (216.2083,32.1543) None 13.3009740272234
104575(1): (216.2083,32.1543) K2 0
104601(26): (204.3854,33.5459) K2 11.90450761076
104621(20): (198.7214,38.43848) K2 7.4845354318357
104624(3): (196.2083,43.53613) K1, K2 5.6834610722246
104650(26): (196.0391,60.36719) K1, K2 16.8319128131571
104675(25): (197.9531,78.31885) K1, K2 18.0534031975313
104686(11): (198.4089,86.16309) K1, K2 7.85747778624324
104695(9): (199.0208,101.6245) K1, K2 15.4735061346249
104699(4): (199.0729,103.0967) K2 1.47312802244896
104721(22): (201.8854,147.3569) K2 44.3494701726348
104725(4): (204.0078,158.4458) K2 11.2901813447321
104750(25): (221.7943,240.6748) K2 84.1306640347312
104771(21): (237.875,277.2959) K2 39.9961690674299
104791(20): (259.0208,307.7427) None 37.0695766887079
104799(8): (262.4323,311.5366) None 5.10214498978529
104825(26): (273.4609,323.6289) None 16.3662459160104
104846(21): (279.0338,329.1587) None 7.85084776738905
104864(18): (284.0729,335.1792) K2 7.85104915028419
104874(10): (285.6354,338.021) K2 3.2430257058432
104874(0): (285.6354,338.021) K2 0
104896(22): (286.9896,342.4595) K1, K2 4.6404921681446
104900(4): (286.9896,342.5986) K1, K2 0.13909912109375
104923(23): (286.9896,343.3457) K1, K2 0.747100830078125
104949(26): (286.1302,331.8687) K1, K2 11.5091212295112
104975(26): (286.1302,314.3052) K1, K2 17.5635070800781
104991(16): (286.4427,306.0215) K1, K2 8.28958379920127
104995(4): (289.8021,291.5854) K2 14.8218541279216
104996(1): (289.8021,291.5854) K2 0
105024(28): (303.2917,255.272) K2 38.7379796042694
105026(2): (303.2917,255.272) K2 0
105050(24): (329.0208,200.5601) K2 60.4597369678808
105071(21): (348.7083,162.6646) K2 42.7044162659701
105099(28): (366.9375,112.6255) K2 53.2561178563557
105105(6): (367.0547,111.168) None 1.46220778769576
105125(20): (369.6328,87.27637) None 24.0303310831425
105148(23): (372.9792,78.79492) None 9.11773749137411
105174(26): (370.401,78.69971) None 2.57994362309432
105186(12): (366.9375,80.25977) K2 3.79863733926336
105200(14): (362.4844,81.43164) K2 4.60470667943854
105223(23): (357.7708,81.8418) K2 4.73140388063177
105236(13): (356.4167,81.76855) K1, K2 1.35610570977208
105249(13): (355.1667,81.42432) K1, K2 1.29653181282869
105276(27): (353.2005,80.85303) K1, K2 2.04750107152093
105295(19): (350.4662,80.36963) K1, K2 2.77671512901792
105298(3): (350.3229,80.34766) K2 0.144955042747722
105324(26): (312.8229,88.88037) K2 38.458513005637
105332(8): (305.5963,91.4585) K2 7.67270581323549
105350(18): (280.8438,102.2544) K2 27.0044033480586
105371(21): (263.4088,110.6626) K2 19.3565723040132
105399(28): (167.263,162.6353) K2 109.294003088455
105426(27): (127.7188,181.8979) K2 43.9862640662614
105427(1): (127.0547,181.9932) None 0.670902429741291
105446(19): (113.7083,183.8315) None 13.4724119481423
105474(28): (102.5234,178.4775) None 12.4002947352063
105500(26): (96.92448,176.5513) None 5.92099283214079
105511(11): (95.21875,176.5513) K2 1.70572662353516
105520(9): (95.21875,176.5513) K2 0
105546(26): (96.18229,181.0923) K1, K2 4.64209995244725
105549(3): (96.89844,181.854) K1, K2 1.04549543549274
105575(26): (102.1198,186.959) K1, K2 7.30229921506552
105596(21): (109.9583,193.1187) K1, K2 9.96915156881689
105599(3): (109.9583,193.1187) K1, K2 0
105624(25): (138.8516,207.0566) K1, K2 32.0793933517967
105631(7): (148.2786,210.5283) K2 10.0459513025032
105635(4): (159.8802,214.2563) K2 12.1858637336144
105650(15): (197.3281,225.3306) K2 39.0510508014198
105671(21): (241.5469,237.3276) K2 45.817370952113
105700(29): (320.1927,243.7217) K2 78.9052816439406
105715(15): (353.6563,241.8979) None 33.5132851698109
105726(11): (360.6094,241.0923) None 6.99960849756263
105746(20): (389.8021,237.7085) None 29.3881466524501
105774(28): (409.5677,237.2983) None 19.7698505544676
105796(22): (410.7917,238.0454) K2 1.43399207099599
105800(4): (410.7005,238.1113) K2 0.112508440735854
105821(21): (410.2188,238.4556) K2 0.592086774493125
105826(5): (409.8412,238.2212) K1, K2 0.444453670550743
105850(24): (406.2083,234.5957) K1, K2 5.13245029603546
105876(26): (404.9063,229.6665) K1, K2 5.09825597867221
105899(23): (405.1146,228.4214) K1, K2 1.2624026300994
105924(25): (404.8412,228.3408) K1, K2 0.285039018675675
105940(16): (404.2162,228.6484) K1, K2 0.696594535254684
105951(11): (403.7995,229.1538) K1, K2 0.65501406936633
105970(19): (402.5365,230.7651) K1, K2 2.0473151653362
105999(29): (396.1432,236.6831) K1, K2 8.71189618164945
106025(26): (386.4037,242.1763) K1, K2 11.1818193953187
106046(21): (370.0234,250.6284) K1, K2 18.4323519181938
106056(10): (356.2734,258.0039) K1, K2 15.6032225027117
106074(18): (326.651,275.9995) K1, K2 34.6601897537056
106093(19): (303.2656,291.5928) K1, K2 28.1074367323619
106097(4): (295.8568,296.9688) K1, K2 9.15377064702778
106099(2): (282.5365,306.9077) K2 16.6196430170487
106123(24): (251.8073,331.1509) K2 39.1409805144086
106150(27): (221.1823,356.1411) K2 39.5272173803761
106159(9): (216.1302,360.4624) None 6.64809656620815
106175(16): (208.7083,366.7612) None 9.73445082226625
106196(21): (201,372.4888) None 9.60329405803896
106224(28): (192.3932,372.2031) None 8.61153700635617
106231(7): (191.6901,371.2876) K2 1.15433866214231
106251(20): (189.3724,368.5923) K2 3.55476962455789
106273(22): (185.8438,364.8862) K2 5.11724121954163
106299(26): (171.599,346.0044) K2 23.6524165879106
106325(26): (153.2786,316.5244) K2 34.7088814728065
106336(11): (145.9479,302.2935) None 16.0080686835713
106345(9): (135.349,280.0938) None 24.6000503431233
106374(29): (107.875,208.873) None 76.3362586871681
106403(29): (97.91406,170.106) None 40.0262467935043
106409(6): (97.14584,158.6509) K2 11.4808394482384
106420(11): (97.14584,158.6509) K2 0
106435(15): (96.83334,152.8794) K1, K2 5.77995365663318
106449(14): (94.33334,150.6602) K1, K2 3.34287531531286
106475(26): (91.95052,147.1079) K1, K2 4.27746627188642
106496(21): (92.25,141.9956) K1, K2 5.12105354892464
106514(18): (98.03125,132.2397) K1, K2 11.3402176736151
106524(10): (103.7865,126.3145) K1, K2 8.26019994565094
106549(25): (126.4167,104.0195) K1, K2 31.7677988276964
106550(1): (126.4167,104.0195) K1, K2 0
106555(5): (126.4167,104.0195) K2 0
106571(16): (159.75,79.60059) K2 41.3205973417812
106599(28): (218.6432,40.81885) K2 70.5154803302806
106625(26): (271.013,9.141602) K2 61.2049325929323
106626(1): (274.4375,7.222656) None 3.92549994881885
106646(20): (291,-0.4824219) None 18.2670366582398
106674(28): (311.9896,3.370117) None 21.3402223784547
106686(12): (311.9896,8.394531) K2 5.02441430091858
106700(14): (307.8229,24.33203) K2 16.4731638159429
106721(21): (299.8021,45.86523) K2 22.9785159588874
106746(25): (282.1458,78.50195) K1, K2 37.1066018584352
106750(4): (275.5703,91.06299) K1, K2 14.1780397399618
106771(21): (242.0677,155.7871) K2 72.8809625546323
106775(4): (239.4896,163.4189) K2 8.05550146206154
106795(20): (225.8958,203.4897) None 42.3138317676408
106796(1): (225.8958,203.4897) None 0
106824(28): (227.4193,233.0796) None 29.6290990916234
106850(26): (231.0911,243.3628) None 10.9190685696891
106855(5): (231.2604,245.3257) K2 1.97019438142089
106871(16): (229.9714,248.1895) K2 3.14052153249063
106877(6): (227.5104,249.2515) K1, K2 2.68036383183529
106899(22): (203.8646,244.8276) K1, K2 24.0560858657039
106925(26): (177.875,239.1221) K1, K2 26.608490414516
106946(21): (148.9688,233.1016) K1, K2 29.5265161666381
106951(5): (122.25,226.6636) K2 27.4834812359848
106966(15): (122.25,226.6636) None 0
106975(9): (100.5964,217.6108) None 23.4698079789914
107000(25): (26.2474,184.6885) None 81.312055395511
107020(20): (17.22396,173.2114) None 14.5995395264503
107026(6): (16.54688,171.4829) K2 1.85638117085348
107046(20): (19.6849,161.1045) K1, K2 10.8424209868773
107049(3): (20.66146,160.2549) K1, K2 1.29441364378142
107076(27): (32.95313,152.4399) K1, K2 14.5656913280131
107096(20): (63.03125,138.3188) K1, K2 33.2279801181782
107124(28): (123.9688,116.3682) K1, K2 64.7704735274544
107145(21): (159.1771,105.1914) K2 36.9397432345807
107150(5): (169.125,101.6538) K2 10.5581930648038
107155(5): (181.0521,97.41309) None 12.6585606894462
107171(16): (200.6354,90.71875) None 20.6959025748723
107200(29): (237.2109,80.40625) None 38.0015117096447
107216(16): (251.1042,79.4248) K2 13.9279181444717
107226(10): (260.5833,83.98047) K1, K2 10.5170188059229
107248(22): (273.7604,100.5918) K1, K2 21.2031133407002
107274(26): (297.1719,139.3442) K1, K2 45.2752300223795
107300(26): (321.638,166.5171) K1, K2 36.5644223550069
107321(21): (350.7396,188.856) K1, K2 36.6869059316631
107339(18): (382.224,209.3857) K2 37.5863819787105
107350(11): (398.9297,220.9507) K2 20.3182014200491
107351(1): (400.5963,222.1299) K2 2.04160548178474
107375(24): (413.513,232.5376) K2 16.5879779964135
107395(20): (422.6276,241.0044) K2 12.4403562689966
107407(12): (425.7917,246.5708) K1, K2 6.40284024194933
107425(18): (423.0963,253.9316) K1, K2 7.83877080902604
107428(3): (422.4323,254.6567) K1, K2 0.983191007085545
107450(22): (399.9193,263.9585) K1, K2 24.3589560735105
107463(13): (391.0781,267.1226) K1, K2 9.39034628702434
107471(8): (371.2083,275.4429) K1, K2 21.5414905872957
107499(28): (311.5338,311.0239) K1, K2 69.4769962020685
107514(15): (280.6875,330.9897) K2 36.7440854727583
107525(11): (274.112,335.1572) K2 7.78494409052195
107546(21): (245.1667,353.5044) K2 34.2702483895109
107552(6): (235.0104,359.437) None 11.762069995986
107574(22): (222.4063,364.3516) None 13.5283670976464
107600(26): (218.0573,364.0952) None 4.35654935400436
107621(21): (214.5938,360.8579) None 4.74088395284665
107626(5): (213.7604,359.7153) K2 1.41424616167919
107650(24): (199.75,340.6138) K2 23.6887916184529
107658(8): (193.7083,332.4106) K1, K2 10.1879550181988
107676(18): (178.0313,309.6323) K1, K2 27.6517678729071
107696(20): (155.7396,276.1167) K1, K2 40.2518951557204
107724(28): (123.6172,222.2471) K1, K2 62.7198662136987
107731(7): (111.638,200.7212) K2 24.6346383501403
107749(18): (102.1589,182.147) K2 20.8531635655846
107755(6): (99.33334,176.5513) None 6.26862411309501
107771(16): (97.51041,173.4604) None 3.58841764297709
107791(20): (98.21354,168.978) K2 4.5372199161569
107799(8): (103.1615,162.3203) K2 8.29501482425623
107826(27): (112.7188,150.7847) K2 14.9803907055206
107827(1): (112.7188,150.7847) K1, K2 0
107846(19): (139.5026,125.8457) K1, K2 36.5967884918128
107874(28): (198.3047,87.63525) K1, K2 70.1265071689262
107896(22): (255.1667,62.35938) K2 62.2266539710701
107900(4): (263.9167,60.36719) K2 8.97390907055451
107912(12): (291.1563,54.51514) None 27.8611488507664
107924(12): (322.875,50.64063) None 31.9544530653747
107950(26): (393.3698,47.97461) None 70.5452066424106
107971(21): (421.1563,48.29688) K2 27.7883678104932
107975(4): (422.3672,48.94873) K2 1.37518449380575
107995(20): (428.7083,52.39844) K1, K2 7.21875178814013
107996(1): (428.7083,52.39844) K1, K2 0
108024(28): (418.0052,65.29639) K1, K2 16.7604856854314
108036(12): (415.6875,67.42041) K1, K2 3.14374826824167
108050(14): (407.9531,73.97559) K1, K2 10.1386122451513
108073(23): (393.8125,85.02051) K1, K2 17.9428688622828
108099(26): (347.3672,115.8701) K1, K2 55.7571924540468
108125(26): (298.7083,152.0298) K1, K2 60.623509164097
108126(1): (296.2213,154.2783) K2 3.35275106165344
108146(20): (243.9557,201.4097) K2 70.3779952010621
108174(28): (191.0521,256.3706) K2 76.2856033052401
108179(5): (189.4896,258.187) None 2.3959837050863
108201(22): (159.5417,291.9663) None 45.1432950371795
108221(20): (147.6667,302.3813) None 15.7951699044377
108249(28): (132.0807,309.8228) None 17.2713547262485
108256(7): (131.3125,309.8228) K2 0.768203735351563
108276(20): (129.5677,309.3687) K2 1.80292094615902
108296(20): (127.4583,308.1235) K2 2.44951759421016
108305(9): (126.2083,307.9917) K1, K2 1.25692985831381
108325(20): (126.7552,307.6914) K1, K2 0.623924284058639
108351(26): (132.1979,306.2046) K1, K2 5.64213095040906
108371(20): (142.25,303.3042) K1, K2 10.4621627605447
108376(5): (142.25,303.3042) K1, K2 0
108399(23): (181.013,293.043) K1, K2 40.0981599489605
108403(4): (187.7708,291.0874) K2 7.03506807940081
108425(22): (223.7344,281.3022) K2 37.2710552903053
108446(21): (280.6745,267.8037) K2 58.5182288493031
108465(19): (358.7083,251.4268) None 79.7338017405457
108474(9): (382.849,246.2119) None 24.6975293129947
108500(26): (410.5833,240.1987) None 28.3787020763936
108521(21): (417.7188,239.1294) None 7.21517473510041
108546(25): (411.8724,236.9248) K2 6.24825320755757
108550(4): (407.849,235.1157) K2 4.41142117134918
108571(21): (387.7708,226.0776) K1, K2 22.0186472721806
108575(4): (382.5755,223.3311) K1, K2 5.87661175659102
108596(21): (359.6979,211.2314) K1, K2 25.8802447728254
108624(28): (297.7969,169.2271) K1, K2 74.8070544174233
108631(7): (283.4479,157.9771) K2 18.2333834757735
108650(19): (254.1771,130.4526) K2 40.1793238168213
108660(10): (243.9948,118.7778) None 15.4912953511317
108671(11): (203.2396,72.05664) None 61.9988182669248
108699(28): (173.5651,18.5459) None 61.1880318902382
108718(19): (173.0313,16.84668) K2 1.78109274875241
108726(8): (172.5104,22.58887) K2 5.76576663022406
108737(11): (172.0938,30.55762) K1, K2 7.97963288959233
108745(8): (172.0938,30.55762) K1, K2 0
108774(29): (181.4167,60.51367) K1, K2 31.3732638350826
108800(26): (197.7448,100.8774) K1, K2 43.5412158843663
108814(14): (204.763,123.2896) K2 23.4853484562834
108821(7): (211.625,148.104) K2 25.7457151651049
108840(19): (223.0964,192.6938) None 46.0417551432997
108849(9): (236.638,235.0425) None 44.4610692423979
108876(27): (257.3021,285.7993) None 54.8019752171433
108896(20): (274.0729,315.0083) None 33.6812517475636
108906(10): (280.8958,325.2183) K2 12.2799014059786
108924(18): (286.651,336.4976) K2 12.6627298310768
108945(21): (286.7292,339.6177) K1, K2 3.12109665339386
108949(4): (286.7292,339.6177) K1, K2 0
108950(1): (286.7292,339.6177) K1, K2 0
108971(21): (284.2292,339.9399) K1, K2 2.52067764653007
108985(14): (283.5,338.3872) K1, K2 1.71540169258168
108999(14): (283.9427,328.9683) K1, K2 9.42931220020669
109025(26): (286.1823,307.8086) K1, K2 21.2778935940256
109046(21): (290.9349,282.8477) K1, K2 25.4093295279167
109051(5): (292.3021,278.9658) K2 4.11561973054776
109074(23): (321.1693,216.8271) K2 68.5166601257337
109096(22): (367.3021,147.7671) None 83.0512903947352
109100(4): (369.8151,144.6836) None 3.97784033306254
109123(23): (383.6042,127.6841) None 21.8888548384708
109149(26): (408.7995,87.53271) None 47.4018765133023
109175(26): (409.9063,70.71631) None 16.8527829842883
109196(21): (408.3438,58.59473) K2 12.2218682986688
109198(2): (408.3438,58.59473) K2 0
109225(27): (410.9219,49.01465) K2 9.9209143294158
109232(7): (411.599,48.89746) K1, K2 0.687159752774556
109250(18): (411.8854,53.48242) K1, K2 4.59389769560397
109254(4): (411.8854,53.48242) K1, K2 0
109271(17): (411.8854,70.81152) K1, K2 17.3291015625
109290(19): (415.1927,94.97412) K1, K2 24.3878911835219
109299(9): (417.9271,107.6304) K1, K2 12.9482975743605
109315(16): (423.6042,131.4487) K2 24.4855207516621
109326(11): (426.2474,140.5454) K2 9.47293331533727
109346(20): (435.5313,172.3618) K2 33.1432436441885
109374(28): (456.599,250.6357) K2 81.0595469819555
109385(11): (459.2292,262.3911) None 12.0460663556173
109400(15): (462.5234,284.8691) None 22.7181034977124
109421(21): (463.0573,303.1504) None 18.2890752074207
109449(28): (457.901,311.2583) None 9.60862896531529
109456(7): (456.625,311.3315) K2 1.27809954260269
109475(19): (452.4323,309.3101) K2 4.65454454119229
109494(19): (443.6042,305.2231) K1, K2 9.72826585083319
109496(2): (443.6042,305.2231) K1, K2 0
109524(28): (407.263,296.3682) K1, K2 37.4044307015454
109545(21): (371.5729,289.4175) K2 36.3606217181585
109550(5): (357.862,285.8066) K2 14.1784193561169
109565(15): (306.4688,272.2642) None 53.1475017842123
109570(5): (306.4688,272.2642) None 0
109600(30): (220.7005,227.9966) None 96.518510753418
109626(26): (208.2656,214.0073) K2 18.71703775377
109645(19): (208.7344,198.4141) K2 15.6002465155366
109651(6): (214.9583,186.6733) K1, K2 13.2884609437825
109674(23): (232.901,174.0757) K1, K2 21.9235034839207
109700(26): (285.9088,139.9888) K1, K2 63.021780807032
109711(11): (302.1979,134.8032) K2 17.0945875200669
109721(10): (329.5417,128.519) K2 28.0566147440331
109746(25): (393.0313,122.396) None 63.7841940269044
109750(4): (399.75,122.5571) None 6.72061997866079
109775(25): (453.2396,124.7764) None 53.5356134071318
109796(21): (481.6771,129.6177) K2 28.846657954604
109798(2): (481.6771,129.6177) K2 0
109824(26): (493.2135,141.4536) K2 16.5280679519312
109851(27): (488.4609,146.3169) K2 6.79991195571983
109856(5): (486.6771,147.4302) K1, K2 2.10272528186492
109864(8): (484.4375,148.8804) K1, K2 2.66811647344798
109870(6): (484.0729,149.1147) K1, K2 0.433387018926191
109899(29): (470.401,158.6948) K1, K2 16.6942861399852
109925(26): (433.474,173.0137) K1, K2 39.6059922153066
109946(21): (397.4063,185.4136) K1, K2 38.1396866132188
109965(19): (369.9063,195.3745) K2 29.248407887096
109974(9): (321.5208,211.0117) K2 50.8495689753838
109998(24): (244.4375,230.6992) None 79.5577450503678
110001(3): (240.2708,231.417) None 4.22807879881404
110021(20): (218.3958,235.2036) None 22.2003129075145
110049(28): (165.7526,237.0566) None 52.675805610921
110075(26): (154.099,233.2847) None 12.2488153675841
110085(10): (150.2708,231.6001) K2 4.18246399908768
110087(2): (145.6875,229.0952) K2 5.22313434871399
110095(8): (145.6875,229.0952) K2 0
110124(29): (139.6849,224.188) K2 7.75317403917841
110145(21): (139.3333,223.1479) K1, K2 1.09792376472797
110150(5): (139.3984,223.1479) K1, K2 0.0651092529296875
110168(18): (139.6328,223.1479) K1, K2 0.234390258789063
110171(3): (140.8438,222.6499) K1, K2 1.30939778004626
110199(28): (150.7917,216.9517) K1, K2 11.4643048614389
110205(6): (152.875,215.8896) K1, K2 2.33841672697685
